name,seed_id,crop_id,fruit_id,fruit_count,level,asset_name,rarity,image_role,phase_index,phase_name,image_path,image_url,local_path,phase_slot,seconds
凤仙花,20133,1020133,40133,48,21,Crop_133,2,phase,6,盛开,plant/model/v4/Crop_133_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_133_6.png,凤仙花/凤仙花_06_盛开.png,6,0
卡特兰,20184,1020184,40184,48,21,Crop_184,2,thumb,0,作物图,plant/model/v4/Crop_184_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_184_Seed.png,卡特兰/卡特兰_00_作物图.png,,
卡特兰,20184,1020184,40184,48,21,Crop_184,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,卡特兰/卡特兰_01_种子.png,Seed,8640
卡特兰,20184,1020184,40184,48,21,Crop_184,2,phase,2,发芽,plant/model/v4/Crop_184_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_184_2.png,卡特兰/卡特兰_02_发芽.png,2,8640
卡特兰,20184,1020184,40184,48,21,Crop_184,2,phase,3,小叶,plant/model/v4/Crop_184_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_184_3.png,卡特兰/卡特兰_03_小叶.png,3,8640
卡特兰,20184,1020184,40184,48,21,Crop_184,2,phase,4,大叶,plant/model/v4/Crop_184_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_184_4.png,卡特兰/卡特兰_04_大叶.png,4,8640
卡特兰,20184,1020184,40184,48,21,Crop_184,2,phase,5,花蕾,plant/model/v4/Crop_184_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_184_5.png,卡特兰/卡特兰_05_花蕾.png,5,8640
卡特兰,20184,1020184,40184,48,21,Crop_184,2,phase,6,开花,plant/model/v4/Crop_184_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_184_6.png,卡特兰/卡特兰_06_开花.png,6,0
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,thumb,0,作物图,plant/model/v4/Crop_167_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_167_Seed.png,欢乐糖果/欢乐糖果_00_作物图.png,,
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,欢乐糖果/欢乐糖果_01_种子.png,Seed,5760
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,phase,2,发芽,plant/model/v4/Crop_167_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_167_2.png,欢乐糖果/欢乐糖果_02_发芽.png,2,5760
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,phase,3,小叶子,plant/model/v4/Crop_167_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_167_3.png,欢乐糖果/欢乐糖果_03_小叶子.png,3,5760
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,phase,4,大叶子,plant/model/v4/Crop_167_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_167_4.png,欢乐糖果/欢乐糖果_04_大叶子.png,4,5760
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,phase,5,开花,plant/model/v4/Crop_167_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_167_5.png,欢乐糖果/欢乐糖果_05_开花.png,5,5760
欢乐糖果,20167,1020167,40167,32,21,Crop_167,2,phase,6,成熟,plant/model/v4/Crop_167_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_167_6.png,欢乐糖果/欢乐糖果_06_成熟.png,6,0
石竹花,20256,1020256,40256,48,21,Crop_256,2,thumb,0,作物图,plant/model/v4/Crop_256_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_256_Seed.png,石竹花/石竹花_00_作物图.png,,
石竹花,20256,1020256,40256,48,21,Crop_256,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,石竹花/石竹花_01_种子.png,Seed,8640
石竹花,20256,1020256,40256,48,21,Crop_256,2,phase,2,发芽,plant/model/v4/Crop_256_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_256_2.png,石竹花/石竹花_02_发芽.png,2,8640
石竹花,20256,1020256,40256,48,21,Crop_256,2,phase,3,小叶,plant/model/v4/Crop_256_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_256_3.png,石竹花/石竹花_03_小叶.png,3,8640
石竹花,20256,1020256,40256,48,21,Crop_256,2,phase,4,大叶,plant/model/v4/Crop_256_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_256_4.png,石竹花/石竹花_04_大叶.png,4,8640
石竹花,20256,1020256,40256,48,21,Crop_256,2,phase,5,花蕾,plant/model/v4/Crop_256_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_256_5.png,石竹花/石竹花_05_花蕾.png,5,8640
石竹花,20256,1020256,40256,48,21,Crop_256,2,phase,6,开花,plant/model/v4/Crop_256_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_256_6.png,石竹花/石竹花_06_开花.png,6,0
米兰,20186,1020186,40186,48,21,Crop_186,2,thumb,0,作物图,plant/model/v4/Crop_186_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_186_Seed.png,米兰/米兰_00_作物图.png,,
米兰,20186,1020186,40186,48,21,Crop_186,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,米兰/米兰_01_种子.png,Seed,8640
米兰,20186,1020186,40186,48,21,Crop_186,2,phase,2,发芽,plant/model/v4/Crop_186_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_186_2.png,米兰/米兰_02_发芽.png,2,8640
米兰,20186,1020186,40186,48,21,Crop_186,2,phase,3,小叶子,plant/model/v4/Crop_186_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_186_3.png,米兰/米兰_03_小叶子.png,3,8640
米兰,20186,1020186,40186,48,21,Crop_186,2,phase,4,大叶子,plant/model/v4/Crop_186_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_186_4.png,米兰/米兰_04_大叶子.png,4,8640
米兰,20186,1020186,40186,48,21,Crop_186,2,phase,5,花蕾,plant/model/v4/Crop_186_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_186_5.png,米兰/米兰_05_花蕾.png,5,8640
米兰,20186,1020186,40186,48,21,Crop_186,2,phase,6,盛开,plant/model/v4/Crop_186_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_186_6.png,米兰/米兰_06_盛开.png,6,0
红云飞片,20193,1020193,40193,48,21,Crop_193,2,thumb,0,作物图,plant/model/v4/Crop_193_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_193_Seed.png,红云飞片/红云飞片_00_作物图.png,,
红云飞片,20193,1020193,40193,48,21,Crop_193,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,红云飞片/红云飞片_01_种子.png,Seed,8640
红云飞片,20193,1020193,40193,48,21,Crop_193,2,phase,2,发芽,plant/model/v4/Crop_193_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_193_2.png,红云飞片/红云飞片_02_发芽.png,2,8640
红云飞片,20193,1020193,40193,48,21,Crop_193,2,phase,3,小叶,plant/model/v4/Crop_193_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_193_3.png,红云飞片/红云飞片_03_小叶.png,3,8640
红云飞片,20193,1020193,40193,48,21,Crop_193,2,phase,4,大叶,plant/model/v4/Crop_193_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_193_4.png,红云飞片/红云飞片_04_大叶.png,4,8640
红云飞片,20193,1020193,40193,48,21,Crop_193,2,phase,5,花蕾,plant/model/v4/Crop_193_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_193_5.png,红云飞片/红云飞片_05_花蕾.png,5,8640
红云飞片,20193,1020193,40193,48,21,Crop_193,2,phase,6,开花,plant/model/v4/Crop_193_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_193_6.png,红云飞片/红云飞片_06_开花.png,6,0
金银花,20176,1020176,40176,48,21,Crop_176,2,thumb,0,作物图,plant/model/v4/Crop_176_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_176_Seed.png,金银花/金银花_00_作物图.png,,
金银花,20176,1020176,40176,48,21,Crop_176,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,金银花/金银花_01_种子.png,Seed,8640
金银花,20176,1020176,40176,48,21,Crop_176,2,phase,2,发芽,plant/model/v4/Crop_176_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_176_2.png,金银花/金银花_02_发芽.png,2,8640
金银花,20176,1020176,40176,48,21,Crop_176,2,phase,3,小叶子,plant/model/v4/Crop_176_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_176_3.png,金银花/金银花_03_小叶子.png,3,8640
金银花,20176,1020176,40176,48,21,Crop_176,2,phase,4,大叶子,plant/model/v4/Crop_176_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_176_4.png,金银花/金银花_04_大叶子.png,4,8640
金银花,20176,1020176,40176,48,21,Crop_176,2,phase,5,花蕾,plant/model/v4/Crop_176_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_176_5.png,金银花/金银花_05_花蕾.png,5,8640
金银花,20176,1020176,40176,48,21,Crop_176,2,phase,6,盛开,plant/model/v4/Crop_176_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_176_6.png,金银花/金银花_06_盛开.png,6,0
针垫花,20261,1020261,40261,48,21,Crop_261,2,thumb,0,作物图,plant/model/v4/Crop_261_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_261_Seed.png,针垫花/针垫花_00_作物图.png,,
针垫花,20261,1020261,40261,48,21,Crop_261,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,针垫花/针垫花_01_种子.png,Seed,8640
针垫花,20261,1020261,40261,48,21,Crop_261,2,phase,2,发芽,plant/model/v4/Crop_261_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_261_2.png,针垫花/针垫花_02_发芽.png,2,8640
针垫花,20261,1020261,40261,48,21,Crop_261,2,phase,3,小叶,plant/model/v4/Crop_261_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_261_3.png,针垫花/针垫花_03_小叶.png,3,8640
针垫花,20261,1020261,40261,48,21,Crop_261,2,phase,4,大叶,plant/model/v4/Crop_261_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_261_4.png,针垫花/针垫花_04_大叶.png,4,8640
针垫花,20261,1020261,40261,48,21,Crop_261,2,phase,5,花蕾,plant/model/v4/Crop_261_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_261_5.png,针垫花/针垫花_05_花蕾.png,5,8640
针垫花,20261,1020261,40261,48,21,Crop_261,2,phase,6,开花,plant/model/v4/Crop_261_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_261_6.png,针垫花/针垫花_06_开花.png,6,0
鹭草,20251,1020251,40251,48,21,Crop_251,2,thumb,0,作物图,plant/model/v4/Crop_251_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_251_Seed.png,鹭草/鹭草_00_作物图.png,,
鹭草,20251,1020251,40251,48,21,Crop_251,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,鹭草/鹭草_01_种子.png,Seed,8640
鹭草,20251,1020251,40251,48,21,Crop_251,2,phase,2,发芽,plant/model/v4/Crop_251_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_251_2.png,鹭草/鹭草_02_发芽.png,2,8640
鹭草,20251,1020251,40251,48,21,Crop_251,2,phase,3,小叶子,plant/model/v4/Crop_251_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_251_3.png,鹭草/鹭草_03_小叶子.png,3,8640
鹭草,20251,1020251,40251,48,21,Crop_251,2,phase,4,大叶子,plant/model/v4/Crop_251_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_251_4.png,鹭草/鹭草_04_大叶子.png,4,8640
鹭草,20251,1020251,40251,48,21,Crop_251,2,phase,5,花蕾,plant/model/v4/Crop_251_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_251_5.png,鹭草/鹭草_05_花蕾.png,5,8640
鹭草,20251,1020251,40251,48,21,Crop_251,2,phase,6,盛开,plant/model/v4/Crop_251_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_251_6.png,鹭草/鹭草_06_盛开.png,6,0
艾草,21135,1021135,41135,24,200,Crop_1135,2,thumb,0,作物图,plant/model/v4/Crop_1135_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1135_Seed.png,艾草/艾草_00_作物图.png,,
艾草,21135,1021135,41135,24,200,Crop_1135,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,艾草/艾草_01_种子.png,Seed,4800
艾草,21135,1021135,41135,24,200,Crop_1135,2,phase,2,发芽,plant/model/v4/Crop_1135_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1135_2.png,艾草/艾草_02_发芽.png,2,4800
艾草,21135,1021135,41135,24,200,Crop_1135,2,phase,3,小叶子,plant/model/v4/Crop_1135_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1135_3.png,艾草/艾草_03_小叶子.png,3,4800
艾草,21135,1021135,41135,24,200,Crop_1135,2,phase,4,大叶子,plant/model/v4/Crop_1135_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1135_4.png,艾草/艾草_04_大叶子.png,4,7200
艾草,21135,1021135,41135,24,200,Crop_1135,2,phase,5,初熟,plant/model/v4/Crop_1135_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1135_5.png,艾草/艾草_05_初熟.png,5,7200
艾草,21135,1021135,41135,24,200,Crop_1135,2,phase,6,成熟,plant/model/v4/Crop_1135_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1135_6.png,艾草/艾草_06_成熟.png,6,0
蔷薇,20121,1020121,40121,24,200,Crop_121,2,thumb,0,作物图,plant/model/v4/Crop_121_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_121_Seed.png,蔷薇/蔷薇_00_作物图.png,,
蔷薇,20121,1020121,40121,24,200,Crop_121,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,蔷薇/蔷薇_01_种子.png,Seed,4800
蔷薇,20121,1020121,40121,24,200,Crop_121,2,phase,2,发芽,plant/model/v4/Crop_121_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_121_2.png,蔷薇/蔷薇_02_发芽.png,2,4800
蔷薇,20121,1020121,40121,24,200,Crop_121,2,phase,3,小叶子,plant/model/v4/Crop_121_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_121_3.png,蔷薇/蔷薇_03_小叶子.png,3,4800
蔷薇,20121,1020121,40121,24,200,Crop_121,2,phase,4,大叶子,plant/model/v4/Crop_121_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_121_4.png,蔷薇/蔷薇_04_大叶子.png,4,7200
蔷薇,20121,1020121,40121,24,200,Crop_121,2,phase,5,初熟,plant/model/v4/Crop_121_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_121_5.png,蔷薇/蔷薇_05_初熟.png,5,7200
蔷薇,20121,1020121,40121,24,200,Crop_121,2,phase,6,成熟,plant/model/v4/Crop_121_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_121_6.png,蔷薇/蔷薇_06_成熟.png,6,0
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,thumb,0,作物图,plant/model/v4/Crop_109_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_109_Seed.png,蝴蝶兰/蝴蝶兰_00_作物图.png,,
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,蝴蝶兰/蝴蝶兰_01_种子.png,Seed,4800
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,phase,2,发芽,plant/model/v4/Crop_109_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_109_2.png,蝴蝶兰/蝴蝶兰_02_发芽.png,2,4800
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,phase,3,小叶子,plant/model/v4/Crop_109_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_109_3.png,蝴蝶兰/蝴蝶兰_03_小叶子.png,3,4800
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,phase,4,大叶子,plant/model/v4/Crop_109_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_109_4.png,蝴蝶兰/蝴蝶兰_04_大叶子.png,4,7200
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,phase,5,花蕾,plant/model/v4/Crop_109_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_109_5.png,蝴蝶兰/蝴蝶兰_05_花蕾.png,5,7200
蝴蝶兰,20109,1020109,40109,24,200,Crop_109,2,phase,6,盛开,plant/model/v4/Crop_109_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_109_6.png,蝴蝶兰/蝴蝶兰_06_盛开.png,6,0
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,thumb,0,作物图,plant/model/v4/Crop_25_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_25_Seed.png,银杏树苗/银杏树苗_00_作物图.png,,
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,银杏树苗/银杏树苗_01_种子.png,Seed,4800
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,phase,2,发芽,plant/model/v4/Crop_25_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_25_2.png,银杏树苗/银杏树苗_02_发芽.png,2,4800
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,phase,3,小叶子,plant/model/v4/Crop_25_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_25_3.png,银杏树苗/银杏树苗_03_小叶子.png,3,4800
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,phase,4,大叶子,plant/model/v4/Crop_25_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_25_4.png,银杏树苗/银杏树苗_04_大叶子.png,4,7200
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,phase,5,长枝,plant/model/v4/Crop_25_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_25_5.png,银杏树苗/银杏树苗_05_长枝.png,5,7200
银杏树苗,20025,1020025,40025,24,200,Crop_25,2,phase,6,成苗,plant/model/v4/Crop_25_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_25_6.png,银杏树苗/银杏树苗_06_成苗.png,6,0
风信子,20112,1020112,40112,24,200,Crop_112,2,thumb,0,作物图,plant/model/v4/Crop_112_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_112_Seed.png,风信子/风信子_00_作物图.png,,
风信子,20112,1020112,40112,24,200,Crop_112,2,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,风信子/风信子_01_种子.png,Seed,4800
风信子,20112,1020112,40112,24,200,Crop_112,2,phase,2,发芽,plant/model/v4/Crop_112_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_112_2.png,风信子/风信子_02_发芽.png,2,4800
风信子,20112,1020112,40112,24,200,Crop_112,2,phase,3,小叶子,plant/model/v4/Crop_112_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_112_3.png,风信子/风信子_03_小叶子.png,3,4800
风信子,20112,1020112,40112,24,200,Crop_112,2,phase,4,大叶子,plant/model/v4/Crop_112_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_112_4.png,风信子/风信子_04_大叶子.png,4,7200
风信子,20112,1020112,40112,24,200,Crop_112,2,phase,5,初熟,plant/model/v4/Crop_112_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_112_5.png,风信子/风信子_05_初熟.png,5,7200
风信子,20112,1020112,40112,24,200,Crop_112,2,phase,6,成熟,plant/model/v4/Crop_112_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_112_6.png,风信子/风信子_06_成熟.png,6,0
白萝卜,20002,1020002,40002,5,1,Crop_2,1,thumb,0,作物图,plant/model/v4/Crop_2_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_2_6.png,白萝卜/白萝卜_00_作物图.png,,
白萝卜,20002,1020002,40002,5,1,Crop_2,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,白萝卜/白萝卜_01_种子.png,Seed,30
白萝卜,20002,1020002,40002,5,1,Crop_2,1,phase,2,发芽,plant/model/v4/Crop_2_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_2_3.png,白萝卜/白萝卜_02_发芽.png,3,30
白萝卜,20002,1020002,40002,5,1,Crop_2,1,phase,3,成熟,plant/model/v4/Crop_2_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_2_6.png,白萝卜/白萝卜_03_成熟.png,6,0
胡萝卜,20003,1020003,40003,10,2,Crop_3,1,thumb,0,作物图,plant/model/v4/Crop_3_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_3_Seed.png,胡萝卜/胡萝卜_00_作物图.png,,
胡萝卜,20003,1020003,40003,10,2,Crop_3,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,胡萝卜/胡萝卜_01_种子.png,Seed,30
胡萝卜,20003,1020003,40003,10,2,Crop_3,1,phase,2,发芽,plant/model/v4/Crop_3_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_3_2.png,胡萝卜/胡萝卜_02_发芽.png,2,30
胡萝卜,20003,1020003,40003,10,2,Crop_3,1,phase,3,小叶子,plant/model/v4/Crop_3_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_3_3.png,胡萝卜/胡萝卜_03_小叶子.png,3,30
胡萝卜,20003,1020003,40003,10,2,Crop_3,1,phase,4,大叶子,plant/model/v4/Crop_3_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_3_5.png,胡萝卜/胡萝卜_04_大叶子.png,5,30
胡萝卜,20003,1020003,40003,10,2,Crop_3,1,phase,5,成熟,plant/model/v4/Crop_3_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_3_6.png,胡萝卜/胡萝卜_05_成熟.png,6,0
大白菜,20059,1020059,40059,20,3,Crop_59,1,thumb,0,作物图,plant/model/v4/Crop_59_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_59_Seed.png,大白菜/大白菜_00_作物图.png,,
大白菜,20059,1020059,40059,20,3,Crop_59,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,大白菜/大白菜_01_种子.png,Seed,60
大白菜,20059,1020059,40059,20,3,Crop_59,1,phase,2,发芽,plant/model/v4/Crop_59_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_59_2.png,大白菜/大白菜_02_发芽.png,2,60
大白菜,20059,1020059,40059,20,3,Crop_59,1,phase,3,幼苗,plant/model/v4/Crop_59_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_59_3.png,大白菜/大白菜_03_幼苗.png,3,60
大白菜,20059,1020059,40059,20,3,Crop_59,1,phase,4,成株,plant/model/v4/Crop_59_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_59_4.png,大白菜/大白菜_04_成株.png,4,60
大白菜,20059,1020059,40059,20,3,Crop_59,1,phase,5,卷心,plant/model/v4/Crop_59_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_59_5.png,大白菜/大白菜_05_卷心.png,5,60
大白菜,20059,1020059,40059,20,3,Crop_59,1,phase,6,成熟,plant/model/v4/Crop_59_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_59_6.png,大白菜/大白菜_06_成熟.png,6,0
大蒜,20065,1020065,40065,20,4,Crop_65,1,thumb,0,作物图,plant/model/v4/Crop_65_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_65_Seed.png,大蒜/大蒜_00_作物图.png,,
